ID_Orden,ID_Cliente,Edad,ID_Producto,Pais,Fecha_Registro,Fecha_Ultima_Compra,Cantidad_Cancelaciones,Estado_Suscripcion,Fecha_Orden,Precio_Unitario,Cantidad,Frecuencia_Compra,Categoria_Preferida,Nombre_Producto,Categoria,Genero,Total_Orden,Target
ORD6094,CUST2094,51,PROD1294,germany,2020-11-22,2022-11-26,3,active,2021-12-15,4.8,7,27,clothing,Skirt,clothing,female,33.6,0
ORD6095,CUST2095,63,PROD1295,india,2022-10-08,2023-07-18,5,active,2023-04-10,247.22,4,31,clothing,Lipstick,beauty,female,988.88,0
ORD6096,CUST2096,64,PROD1296,germany,2022-01-18,2024-10-02,2,active,2023-11-07,121.04,7,33,clothing,Shampoo,beauty,male,847.2800000000001,0
ORD6097,CUST2097,54,PROD1297,pakistan,2022-03-01,2023-11-21,3,active,2022-06-24,146.91,7,24,clothing,Perfume,beauty,female,1028.37,0
ORD6098,CUST2098,50,PROD1298,canada,2022-04-02,2023-08-09,3,paused,2023-08-07,1319.96,1,39,beauty,Cycling Helmet,sports,female,1319.96,0
ORD6099,CUST2099,63,PROD1299,germany,2022-07-05,2025-04-10,1,paused,2024-06-30,84.26,4,15,sports,Running Shoes,sports,female,337.04,0
ORD6100,CUST2100,33,PROD1300,usa,2022-07-05,2022-09-30,5,active,2025-02-05,313.24,4,45,clothing,Gaming Console,electronics,male,1252.96,0
ORD6101,CUST2101,18,PROD1301,india,2022-04-27,2024-02-20,5,cancelled,2024-06-08,261.8,4,49,sports,Laptop,electronics,female,1047.2,1
ORD6102,CUST2102,69,PROD1302,canada,2023-07-28,2023-12-12,2,active,2024-01-22,366.08,4,29,electronics,Tennis Racket,sports,female,1464.32,0
ORD6103,CUST2103,67,PROD1303,canada,2023-03-31,2025-06-13,4,active,2025-02-14,302.55,5,30,sports,Refrigerator,home,male,1512.75,0
ORD6104,CUST2104,38,PROD1304,pakistan,2021-01-28,2024-10-10,5,active,2024-12-25,72.5,2,27,beauty,Lipstick,beauty,other,145.0,0
ORD6105,CUST2105,44,PROD1305,india,2021-06-14,2024-06-21,3,active,2021-12-27,1194.42,1,29,home,Running Shoes,sports,male,1194.42,0
ORD6106,CUST2106,22,PROD1306,usa,2020-09-13,2023-07-30,2,active,2021-10-15,136.82,8,39,sports,Moisturizer,beauty,female,1094.56,0
ORD6107,CUST2107,53,PROD1307,pakistan,2022-08-31,2022-12-28,5,active,2024-11-08,1491.08,1,41,electronics,Headphones,electronics,male,1491.08,0
ORD6108,CUST2108,69,PROD1308,usa,2022-10-16,2023-03-28,0,cancelled,2024-11-18,175.08,9,35,electronics,Tennis Racket,sports,other,1575.72,1
ORD6109,CUST2109,22,PROD1309,uk,2020-11-30,2024-01-12,3,active,2021-03-10,446.47,4,14,clothing,Skirt,clothing,male,1785.88,0
ORD6110,CUST2110,54,PROD1310,uk,2021-12-23,2022-12-25,5,active,2025-03-14,204.18,4,43,beauty,Headphones,electronics,female,816.72,0
ORD6111,CUST2111,36,PROD1311,usa,2022-08-16,2023-03-09,5,active,2023-06-04,964.5,2,9,home,Chair,home,male,1929.0,0
ORD6112,CUST2112,24,PROD1312,uk,2021-01-26,2024-03-04,0,active,2022-06-06,134.3,8,44,sports,Shirt,clothing,female,1074.4,0
ORD6113,CUST2113,64,PROD1313,uk,2021-05-12,2021-07-30,0,active,2021-08-13,228.67,5,19,beauty,Smartwatch,electronics,female,1143.35,0
ORD6114,CUST2114,19,PROD1314,usa,2022-11-07,2023-04-16,2,paused,2024-05-18,360.22,5,33,sports,Smartphone,electronics,male,1801.1000000000001,0
ORD6115,CUST2115,29,PROD1315,pakistan,2020-12-27,2023-08-28,3,active,2023-04-08,99.05,3,28,clothing,Vacuum Cleaner,home,female,297.15,0
ORD6116,CUST2116,61,PROD1316,germany,2021-05-24,2023-09-04,4,paused,2022-11-28,212.47,7,15,beauty,Smartphone,electronics,female,1487.29,0
ORD6117,CUST2117,59,PROD1317,usa,2022-04-10,2022-05-24,1,active,2023-08-30,14.12,8,19,sports,Vacuum Cleaner,home,male,112.96,0
ORD6118,CUST2118,66,PROD1318,india,2020-09-15,2020-09-20,3,cancelled,2023-08-04,258.37,4,44,sports,Running Shoes,sports,male,1033.48,1
ORD6119,CUST2119,23,PROD1319,usa,2022-06-08,2024-05-04,1,active,2024-04-14,141.45,9,37,sports,Tennis Racket,sports,female,1273.05,0
ORD6120,CUST2120,41,PROD1320,pakistan,2023-05-27,2023-11-23,5,cancelled,2023-12-13,52.81,9,43,clothing,Moisturizer,beauty,male,475.29,1
ORD6121,CUST2121,58,PROD1321,usa,2023-02-28,2024-07-07,0,cancelled,2023-07-25,169.81,5,38,sports,Chair,home,female,849.05,1
ORD6122,CUST2122,37,PROD1322,uk,2022-09-25,2023-11-27,1,active,2023-01-24,111.99,6,8,beauty,Laptop,electronics,male,671.9399999999999,0
ORD6123,CUST2123,40,PROD1323,uk,2020-12-19,2022-03-31,0,paused,2024-08-08,564.3,3,7,home,Lipstick,beauty,other,1692.8999999999999,0
ORD6124,CUST2124,68,PROD1324,usa,2020-12-28,2024-03-08,0,active,2022-11-14,244.71,4,23,sports,Face Wash,beauty,male,978.84,0
ORD6125,CUST2125,23,PROD1325,canada,2020-10-21,2020-11-10,1,active,2023-01-25,603.87,1,11,sports,Dumbbells,sports,female,603.87,0
ORD6126,CUST2126,25,PROD1326,germany,2020-10-12,2022-09-14,1,active,2021-06-30,232.11,2,25,sports,Foundation,beauty,male,464.22,0
ORD6127,CUST2127,60,PROD1327,germany,2023-03-02,2025-08-03,1,paused,2024-03-27,50.52,5,7,clothing,Microwave,home,female,252.60000000000002,0
ORD6128,CUST2128,24,PROD1328,uk,2023-05-17,2024-09-25,5,active,2025-07-15,407.04,2,33,home,Cycling Helmet,sports,male,814.08,0
ORD6129,CUST2129,66,PROD1329,usa,2021-05-28,2022-03-14,3,active,2024-08-04,212.92,9,30,sports,Moisturizer,beauty,male,1916.28,0
ORD6130,CUST2130,40,PROD1330,pakistan,2020-10-03,2024-01-25,5,cancelled,2021-12-11,119.35,9,9,sports,Conditioner,beauty,male,1074.1499999999999,1
ORD6131,CUST2131,62,PROD1331,canada,2021-09-03,2025-05-14,4,active,2025-07-22,36.75,5,46,sports,Smartphone,electronics,male,183.75,0
ORD6132,CUST2132,61,PROD1332,india,2022-08-21,2023-05-01,3,cancelled,2022-10-06,113.88,6,45,sports,Basketball,sports,male,683.28,1
ORD6133,CUST2133,64,PROD1333,usa,2022-12-09,2024-05-24,4,active,2024-04-05,168.95,9,5,electronics,Dumbbells,sports,male,1520.55,0
ORD6134,CUST2134,40,PROD1334,uk,2021-09-13,2023-11-17,4,paused,2024-01-22,9.9,6,36,clothing,Hoodie,clothing,female,59.400000000000006,0
ORD6135,CUST2135,40,PROD1335,india,2023-08-15,2024-08-12,0,active,2025-04-20,200.24,9,29,electronics,Dining Table,home,female,1802.16,0
ORD6136,CUST2136,21,PROD1336,germany,2022-10-11,2024-06-18,3,active,2024-05-28,45.59,8,45,beauty,Lipstick,beauty,female,364.72,0
ORD6137,CUST2137,19,PROD1337,usa,2022-09-01,2023-03-05,3,active,2025-05-23,42.19,4,46,beauty,Sneakers,clothing,female,168.76,0
ORD6138,CUST2138,52,PROD1338,pakistan,2021-06-14,2023-01-10,2,paused,2023-08-30,198.73,6,24,clothing,Foundation,beauty,male,1192.3799999999999,0
ORD6139,CUST2139,53,PROD1339,germany,2023-03-06,2025-04-06,4,active,2025-02-23,339.6,1,42,home,T-Shirt,clothing,male,339.6,0
ORD6140,CUST2140,61,PROD1340,pakistan,2022-09-09,2022-11-16,1,active,2024-11-04,72.73,8,39,clothing,Sneakers,clothing,female,581.84,0
ORD6141,CUST2141,32,PROD1341,uk,2021-02-04,2022-09-09,5,cancelled,2021-08-12,215.41,4,45,sports,Microwave,home,female,861.64,1
ORD6142,CUST2142,53,PROD1342,india,2022-08-03,2022-12-22,5,cancelled,2023-07-25,91.74,8,47,sports,Smartwatch,electronics,female,733.92,1
ORD6143,CUST2143,24,PROD1343,canada,2023-08-05,2023-12-11,1,active,2025-01-06,57.28,9,49,electronics,Bluetooth Speaker,electronics,other,515.52,0
ORD6144,CUST2144,47,PROD1344,usa,2023-07-03,2025-05-24,4,active,2024-01-30,155.31,5,29,beauty,Tablet,electronics,female,776.55,0
ORD6145,CUST2145,62,PROD1345,uk,2020-10-18,2021-04-29,3,active,2021-09-27,776.04,1,18,electronics,Dress,clothing,female,776.04,0
ORD6146,CUST2146,49,PROD1346,india,2021-03-12,2024-10-11,0,cancelled,2022-06-10,269.9,3,37,sports,Blender,home,female,809.6999999999999,1
ORD6147,CUST2147,60,PROD1347,germany,2022-06-19,2025-07-15,5,cancelled,2023-05-18,224.54,2,14,sports,Moisturizer,beauty,female,449.08,1
ORD6148,CUST2148,48,PROD1348,pakistan,2021-04-11,2022-02-07,4,cancelled,2025-01-06,211.38,5,16,clothing,Tennis Racket,sports,female,1056.9,1
ORD6149,CUST2149,36,PROD1349,uk,2022-10-10,2025-04-22,3,active,2025-01-15,64.8,9,16,beauty,Lamp,home,female,583.1999999999999,0
ORD6150,CUST2150,30,PROD1350,uk,2023-03-03,2024-03-21,5,active,2024-04-04,189.04,7,46,sports,Hoodie,clothing,female,1323.28,0
ORD6151,CUST2151,57,PROD1351,germany,2021-12-24,2024-12-16,4,active,2022-04-01,309.54,5,17,clothing,Smartwatch,electronics,male,1547.7,0
ORD6152,CUST2152,21,PROD1352,pakistan,2020-12-20,2025-07-24,3,active,2022-02-23,221.26,9,2,electronics,Running Shoes,sports,male,1991.34,0
ORD6153,CUST2153,20,PROD1353,usa,2023-01-31,2025-02-08,0,paused,2025-01-19,235.28,8,27,sports,Conditioner,beauty,male,1882.24,0
ORD6154,CUST2154,48,PROD1354,pakistan,2023-05-31,2025-03-12,4,active,2023-08-21,1010.74,1,39,beauty,Sneakers,clothing,female,1010.74,0
ORD6155,CUST2155,61,PROD1355,germany,2023-05-18,2023-06-23,2,active,2024-10-22,38.46,1,32,sports,Yoga Mat,sports,other,38.46,0
ORD6156,CUST2156,53,PROD1356,uk,2022-11-14,2024-10-26,5,paused,2024-08-22,38.54,6,6,sports,Dress,clothing,male,231.24,0
ORD6157,CUST2157,49,PROD1357,usa,2021-01-24,2023-10-25,0,paused,2021-12-25,373.1,4,45,beauty,Laptop,electronics,female,1492.4,0
ORD6158,CUST2158,39,PROD1358,usa,2023-08-12,2025-06-29,3,active,2024-07-27,150.26,7,18,sports,Tablet,electronics,male,1051.82,0
ORD6159,CUST2159,37,PROD1359,pakistan,2023-08-08,2025-07-26,3,active,2025-03-09,183.51,8,25,electronics,Nail Polish,beauty,male,1468.08,0
ORD6160,CUST2160,42,PROD1360,uk,2021-03-17,2023-11-24,3,active,2024-11-04,348.89,3,49,electronics,Jeans,clothing,female,1046.67,0
ORD6161,CUST2161,27,PROD1361,uk,2022-02-27,2022-06-03,4,paused,2024-04-10,113.81,9,5,clothing,Football,sports,female,1024.29,0
ORD6162,CUST2162,25,PROD1362,germany,2021-02-19,2021-04-15,1,active,2021-07-23,25.64,6,32,electronics,Sneakers,clothing,male,153.84,0
ORD6163,CUST2163,20,PROD1363,usa,2021-05-09,2024-08-14,3,active,2023-11-26,66.08,4,29,beauty,Perfume,beauty,male,264.32,0
ORD6164,CUST2164,20,PROD1364,germany,2021-05-10,2023-10-26,2,paused,2025-03-30,177.6,6,7,electronics,Blender,home,male,1065.6,0
ORD6165,CUST2165,55,PROD1365,uk,2020-09-02,2022-04-21,5,active,2024-11-28,408.87,4,31,home,Moisturizer,beauty,male,1635.48,0
ORD6166,CUST2166,20,PROD1366,canada,2021-02-06,2023-03-25,4,paused,2022-06-29,86.47,8,13,clothing,Cricket Bat,sports,male,691.76,0
ORD6167,CUST2167,60,PROD1367,uk,2022-12-09,2025-08-18,0,active,2024-04-02,615.92,2,27,home,Yoga Mat,sports,female,1231.84,0
ORD6168,CUST2168,46,PROD1368,uk,2020-09-02,2022-01-12,3,active,2022-10-24,662.46,2,8,electronics,Conditioner,beauty,female,1324.92,0
ORD6169,CUST2169,63,PROD1369,canada,2020-11-19,2023-05-12,3,active,2023-12-15,490.33,3,15,beauty,Blender,home,female,1470.99,0
ORD6170,CUST2170,67,PROD1370,uk,2022-12-26,2024-05-08,3,paused,2025-02-03,379.99,5,4,electronics,Blender,home,female,1899.95,0
ORD6171,CUST2171,60,PROD1371,usa,2023-01-23,2025-02-11,3,cancelled,2023-03-26,260.34,6,45,home,Football,sports,male,1562.04,1
ORD6172,CUST2172,64,PROD1372,uk,2020-10-03,2022-09-18,2,active,2024-07-24,223.82,5,35,clothing,Sofa,home,male,1119.1,0
ORD6173,CUST2173,69,PROD1373,pakistan,2020-09-01,2021-02-25,5,active,2020-12-29,268.72,7,21,clothing,Chair,home,female,1881.0400000000002,0
ORD6174,CUST2174,26,PROD1374,pakistan,2022-10-20,2023-11-28,5,active,2023-01-08,142.76,8,31,clothing,Running Shoes,sports,male,1142.08,0
ORD6175,CUST2175,19,PROD1375,usa,2021-09-14,2022-08-01,0,active,2025-03-05,118.26,9,35,home,Shampoo,beauty,male,1064.3400000000001,0
ORD6176,CUST2176,54,PROD1376,india,2022-09-11,2023-01-02,1,cancelled,2024-08-17,166.92,8,40,sports,Jeans,clothing,male,1335.36,1
ORD6177,CUST2177,61,PROD1377,usa,2022-10-28,2025-03-12,5,active,2024-04-26,1356.12,1,49,clothing,Jacket,clothing,male,1356.12,0
ORD6178,CUST2178,67,PROD1378,india,2022-05-18,2025-08-19,1,cancelled,2023-11-11,328.73,6,46,clothing,Skirt,clothing,male,1972.38,1
ORD6179,CUST2179,46,PROD1379,canada,2022-09-19,2023-07-21,1,active,2024-09-20,38.73,9,16,beauty,Foundation,beauty,male,348.57,0
ORD6180,CUST2180,68,PROD1380,germany,2020-11-15,2021-08-17,3,paused,2024-10-23,201.67,8,17,electronics,T-Shirt,clothing,male,1613.36,0
ORD6181,CUST2181,30,PROD1381,pakistan,2021-09-29,2023-11-27,3,cancelled,2023-01-05,8.3,4,6,sports,Football,sports,male,33.2,1
ORD6182,CUST2182,28,PROD1382,germany,2022-02-23,2024-03-17,3,active,2022-12-25,130.65,9,33,electronics,Football,sports,female,1175.8500000000001,0
ORD6183,CUST2183,59,PROD1383,uk,2022-07-14,2023-10-22,2,active,2022-10-03,299.8,3,18,clothing,Tennis Racket,sports,male,899.4000000000001,0
ORD6184,CUST2184,45,PROD1384,pakistan,2022-05-30,2022-11-04,0,cancelled,2024-04-01,321.99,2,26,home,Smartwatch,electronics,male,643.98,1
ORD6185,CUST2185,60,PROD1385,canada,2022-08-29,2023-02-01,3,paused,2024-06-29,409.8,2,4,clothing,Dumbbells,sports,female,819.6,0
ORD6186,CUST2186,67,PROD1386,pakistan,2022-10-04,2023-07-07,2,paused,2023-01-21,119.69,9,30,sports,Dress,clothing,male,1077.21,0
ORD6187,CUST2187,35,PROD1387,pakistan,2022-07-05,2023-11-29,2,cancelled,2024-09-14,632.36,2,39,electronics,Perfume,beauty,male,1264.72,1
ORD6188,CUST2188,62,PROD1388,germany,2021-06-21,2023-09-18,0,cancelled,2024-09-04,332.94,2,15,clothing,Moisturizer,beauty,male,665.88,1
ORD6189,CUST2189,22,PROD1389,canada,2022-05-30,2024-11-03,3,active,2023-10-25,378.98,5,9,beauty,Microwave,home,male,1894.9,0
ORD6190,CUST2190,31,PROD1390,pakistan,2022-05-04,2023-02-06,3,active,2022-07-28,601.94,3,44,sports,Dining Table,home,male,1805.8200000000002,0
ORD6191,CUST2191,33,PROD1391,canada,2022-11-09,2024-01-25,1,active,2023-05-01,76.39,8,49,clothing,Tablet,electronics,male,611.12,0
ORD6192,CUST2192,32,PROD1392,india,2021-06-26,2021-07-10,2,cancelled,2025-06-30,247.03,6,27,beauty,Lamp,home,female,1482.18,1
ORD6193,CUST2193,50,PROD1393,uk,2021-10-10,2024-01-08,5,cancelled,2025-02-15,215.7,4,13,beauty,Sneakers,clothing,female,862.8,1
ORD6194,CUST2194,35,PROD1394,uk,2022-02-18,2025-08-10,3,active,2022-09-18,474.15,4,40,home,Laptop,electronics,female,1896.6,0
ORD6195,CUST2195,57,PROD1395,uk,2021-02-15,2023-07-02,2,active,2021-09-23,6.64,5,4,home,Yoga Mat,sports,male,33.199999999999996,0
ORD6196,CUST2196,58,PROD1396,uk,2021-09-18,2024-04-19,1,paused,2024-09-10,757.47,2,21,clothing,Face Wash,beauty,male,1514.94,0
ORD6197,CUST2197,31,PROD1397,usa,2022-12-31,2023-07-06,2,active,2023-12-10,384.35,5,41,sports,Cycling Helmet,sports,other,1921.75,0
ORD6198,CUST2198,35,PROD1398,uk,2021-02-09,2023-04-19,5,active,2022-12-22,252.19,4,7,sports,Blender,home,male,1008.76,0
ORD6199,CUST2199,30,PROD1399,usa,2023-08-03,2023-10-31,4,active,2025-04-30,561.99,3,39,sports,Cricket Bat,sports,male,1685.97,0
ORD6200,CUST2200,69,PROD1400,uk,2022-01-19,2023-11-04,5,active,2022-02-23,156.84,3,20,beauty,Cricket Bat,sports,male,470.52,0
ORD6201,CUST2201,55,PROD1401,uk,2023-03-11,2023-09-12,2,active,2023-10-16,948.96,1,25,sports,Conditioner,beauty,female,948.96,0
ORD6202,CUST2202,56,PROD1402,uk,2021-01-12,2021-12-16,4,active,2023-11-15,217.24,9,36,electronics,Football,sports,female,1955.16,0
ORD6203,CUST2203,43,PROD1403,canada,2021-04-24,2023-10-08,2,active,2024-11-29,197.39,6,6,electronics,Conditioner,beauty,male,1184.34,0
ORD6204,CUST2204,54,PROD1404,usa,2021-11-07,2024-03-01,1,active,2024-02-22,99.21,7,47,clothing,Moisturizer,beauty,female,694.4699999999999,0
ORD6205,CUST2205,30,PROD1405,usa,2022-07-06,2024-03-02,4,active,2023-03-27,176.86,9,12,beauty,Dumbbells,sports,male,1591.7400000000002,0
ORD6206,CUST2206,42,PROD1406,uk,2021-01-21,2024-12-01,4,paused,2024-09-28,259.64,5,20,clothing,Microwave,home,female,1298.1999999999998,0
ORD6207,CUST2207,38,PROD1407,india,2023-05-10,2023-12-27,4,active,2024-08-03,581.93,3,23,sports,Hoodie,clothing,male,1745.79,0
ORD6208,CUST2208,48,PROD1408,pakistan,2021-12-22,2022-11-28,0,active,2024-06-15,297.19,1,27,clothing,Dining Table,home,female,297.19,0
ORD6209,CUST2209,67,PROD1409,canada,2022-05-21,2025-05-09,1,cancelled,2025-08-01,349.74,2,5,electronics,Microwave,home,male,699.48,1
ORD6210,CUST2210,29,PROD1410,india,2020-10-31,2025-03-22,3,cancelled,2020-12-01,603.4,1,19,clothing,Jacket,clothing,male,603.4,1
ORD6211,CUST2211,18,PROD1411,germany,2021-06-19,2022-10-22,3,active,2024-11-16,88.5,4,28,electronics,Football,sports,male,354.0,0
ORD6212,CUST2212,28,PROD1412,uk,2022-09-12,2024-05-11,0,active,2025-06-13,144.34,8,36,sports,Laptop,electronics,female,1154.72,0
ORD6213,CUST2213,57,PROD1413,india,2022-03-04,2024-01-20,4,active,2024-11-29,927.7,2,23,sports,Bluetooth Speaker,electronics,male,1855.4,0
ORD6214,CUST2214,40,PROD1414,uk,2022-04-09,2023-05-20,4,paused,2024-10-30,3.64,8,44,sports,Laptop,electronics,male,29.12,0
ORD6215,CUST2215,62,PROD1415,usa,2021-05-01,2023-12-05,0,cancelled,2024-06-27,98.84,4,20,electronics,Camera,electronics,male,395.36,1
ORD6216,CUST2216,29,PROD1416,usa,2021-01-12,2023-02-07,0,active,2024-10-26,121.81,9,42,clothing,Sneakers,clothing,male,1096.29,0
ORD6217,CUST2217,50,PROD1417,uk,2021-02-08,2024-11-15,0,active,2023-08-03,204.64,3,5,electronics,Nail Polish,beauty,male,613.92,0
ORD6218,CUST2218,41,PROD1418,usa,2023-06-01,2024-11-20,0,active,2024-10-08,168.35,9,29,clothing,Perfume,beauty,female,1515.1499999999999,0
ORD6219,CUST2219,64,PROD1419,usa,2021-07-11,2022-05-04,4,paused,2023-04-18,240.51,5,44,clothing,Perfume,beauty,female,1202.55,0
ORD6220,CUST2220,39,PROD1420,germany,2021-04-02,2025-01-02,1,active,2024-09-12,13.55,6,6,home,Jeans,clothing,female,81.30000000000001,0
ORD6221,CUST2221,53,PROD1421,pakistan,2022-11-07,2023-04-28,1,active,2024-02-10,352.52,3,15,beauty,Smartwatch,electronics,male,1057.56,0
ORD6222,CUST2222,45,PROD1422,canada,2021-04-10,2022-08-29,1,cancelled,2021-07-27,640.56,3,38,electronics,Headphones,electronics,male,1921.6799999999998,1
ORD6223,CUST2223,60,PROD1423,pakistan,2021-12-04,2024-03-23,0,active,2022-12-18,212.95,3,22,clothing,Jeans,clothing,other,638.8499999999999,0
ORD6224,CUST2224,29,PROD1424,germany,2020-09-20,2023-10-07,3,active,2025-02-08,161.64,7,12,electronics,T-Shirt,clothing,female,1131.48,0
ORD6225,CUST2225,36,PROD1425,pakistan,2023-07-08,2024-11-26,0,active,2024-04-16,144.78,9,13,clothing,Dress,clothing,female,1303.02,0
ORD6226,CUST2226,25,PROD1426,germany,2023-03-24,2024-01-12,5,active,2023-09-23,222.44,8,31,home,Tennis Racket,sports,female,1779.52,0
ORD6227,CUST2227,52,PROD1427,india,2022-05-18,2022-12-30,3,active,2024-09-27,29.69,7,48,home,Gaming Console,electronics,male,207.83,0
ORD6228,CUST2228,60,PROD1428,germany,2023-04-07,2025-03-14,0,active,2023-12-29,101.16,8,35,home,Microwave,home,other,809.28,0
ORD6229,CUST2229,53,PROD1429,uk,2022-08-10,2024-02-23,5,active,2022-12-12,167.51,6,32,home,Bluetooth Speaker,electronics,female,1005.06,0
ORD6230,CUST2230,46,PROD1430,india,2021-05-20,2023-11-25,5,cancelled,2023-09-21,108.05,3,48,home,Perfume,beauty,female,324.15,1
ORD6231,CUST2231,40,PROD1431,pakistan,2021-02-06,2025-07-23,0,paused,2025-05-18,332.43,6,38,electronics,Face Wash,beauty,female,1994.58,0
ORD6232,CUST2232,50,PROD1432,india,2020-12-12,2020-12-22,0,active,2021-02-13,680.64,2,5,clothing,Yoga Mat,sports,female,1361.28,0
ORD6233,CUST2233,67,PROD1433,canada,2020-10-19,2023-11-28,3,active,2025-01-29,255.08,7,36,sports,Cricket Bat,sports,female,1785.5600000000002,0
ORD6234,CUST2234,34,PROD1434,germany,2020-08-20,2021-07-20,5,active,2024-10-03,114.89,7,27,clothing,Microwave,home,female,804.23,0
ORD6235,CUST2235,44,PROD1435,germany,2022-09-09,2024-03-25,1,active,2023-12-25,192.6,6,17,sports,Sneakers,clothing,female,1155.6,0
ORD6236,CUST2236,63,PROD1436,india,2021-07-19,2024-05-05,1,cancelled,2022-08-12,138.94,3,27,beauty,Smartwatch,electronics,female,416.82,1
ORD6237,CUST2237,49,PROD1437,germany,2021-03-09,2025-01-31,4,active,2025-08-03,1427.64,1,7,sports,Football,sports,female,1427.64,0
ORD6238,CUST2238,51,PROD1438,pakistan,2022-12-22,2024-05-19,4,paused,2024-08-10,24.99,7,18,sports,T-Shirt,clothing,female,174.92999999999998,0
ORD6239,CUST2239,29,PROD1439,india,2023-07-18,2023-11-25,5,active,2023-12-14,61.64,3,28,sports,Headphones,electronics,male,184.92000000000002,0
ORD6240,CUST2240,44,PROD1440,germany,2022-08-02,2024-06-06,1,active,2024-09-12,537.06,2,39,sports,Football,sports,male,1074.12,0
ORD6241,CUST2241,55,PROD1441,germany,2021-03-03,2022-10-01,0,active,2023-04-19,212.08,4,16,electronics,Face Wash,beauty,female,848.32,0
ORD6242,CUST2242,41,PROD1442,pakistan,2023-02-18,2025-03-07,4,active,2024-08-19,243.58,4,14,sports,Jeans,clothing,female,974.32,0
ORD6243,CUST2243,26,PROD1443,uk,2022-10-11,2024-05-01,3,active,2023-03-03,992.4,2,10,electronics,Bluetooth Speaker,electronics,female,1984.8,0
ORD6244,CUST2244,18,PROD1444,germany,2021-06-16,2024-10-01,5,active,2022-02-13,610.13,1,20,electronics,Sneakers,clothing,male,610.13,0
ORD6245,CUST2245,55,PROD1445,canada,2020-11-13,2023-09-16,3,active,2023-09-07,61.51,9,7,electronics,Nail Polish,beauty,female,553.59,0
ORD6246,CUST2246,36,PROD1446,germany,2022-09-29,2024-08-14,3,cancelled,2023-02-27,699.76,2,28,electronics,Dining Table,home,female,1399.52,1
ORD6247,CUST2247,60,PROD1447,india,2021-01-18,2025-05-07,0,active,2021-10-31,1111.66,1,8,beauty,Camera,electronics,male,1111.66,0
ORD6248,CUST2248,46,PROD1448,india,2023-04-13,2025-03-16,3,active,2023-10-02,43.79,9,5,home,Running Shoes,sports,male,394.11,0
ORD6249,CUST2249,49,PROD1449,germany,2022-02-08,2023-08-02,4,cancelled,2024-08-30,27.02,6,35,home,Smartwatch,electronics,male,162.12,1
ORD6250,CUST2250,48,PROD1450,uk,2021-11-12,2023-07-05,1,active,2022-07-08,124.78,4,10,electronics,Cricket Bat,sports,male,499.12,0
ORD6251,CUST2251,58,PROD1451,usa,2020-09-06,2021-07-19,4,cancelled,2025-06-02,169.03,6,44,beauty,Cricket Bat,sports,female,1014.1800000000001,1
ORD6252,CUST2252,26,PROD1452,canada,2021-07-05,2024-02-22,1,active,2024-12-05,133.46,2,39,sports,T-Shirt,clothing,male,266.92,0
ORD6253,CUST2253,42,PROD1453,pakistan,2021-08-10,2023-07-09,2,active,2024-12-03,4.87,8,19,home,Football,sports,female,38.96,0
ORD6254,CUST2254,54,PROD1454,canada,2021-10-14,2021-10-16,4,paused,2024-10-20,526.33,1,33,home,Conditioner,beauty,female,526.33,0
ORD6255,CUST2255,51,PROD1455,india,2021-05-10,2022-09-11,2,cancelled,2022-11-01,654.83,3,19,sports,Dumbbells,sports,female,1964.4900000000002,1
ORD6256,CUST2256,28,PROD1456,germany,2021-09-23,2022-12-03,0,active,2025-02-07,328.15,3,39,clothing,Perfume,beauty,female,984.4499999999999,0
ORD6257,CUST2257,56,PROD1457,canada,2020-09-12,2023-12-17,2,cancelled,2021-04-21,106.11,4,6,home,Sneakers,clothing,male,424.44,1
ORD6258,CUST2258,46,PROD1458,canada,2021-09-20,2024-09-24,3,active,2024-04-21,102.14,3,17,beauty,Dining Table,home,male,306.42,0
ORD6259,CUST2259,39,PROD1459,germany,2020-10-20,2021-03-27,0,active,2023-01-08,194.13,7,39,clothing,Basketball,sports,male,1358.9099999999999,0
